Transaction Date,Post Date,Description,Category,Type,Amount,Memo,Date,Year,Month,Week,Day,Hour,DayOfWeek,IsWeekend,IsMonthEnd,DayOfWeek_sin,DayOfWeek_cos,Hour_sin,Hour_cos,Cleaned_Description,IsLargeAmount,IsVeryLargeAmount,AmountLevel,IsRecurring,Type_Adjustment,Type_Fee,Type_Return,Type_Sale,ZScore_Amount,IsOutlier_Z,PromptText
2023-11-29,12/12/2023,THE DISNEY BUNDLE CREDIT,Fees & Adjustments,adjustment,14.99,,2023-12-12,2023,12,50,12,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,the disney bundle credit,1,0,very_large,1,True,False,False,False,0.8498188283138105,0,"Transaction de 14.99€ chez the disney bundle credit, de type Adjustment, catégorie Fees & Adjustments"
2023-11-29,11/19/2023,Amazon.com*3K11J5ZR3,Shopping,sale,-42.64,,2023-11-17,2023,11,46,17,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,amazoncom3k11j5zr3,0,0,medium,0,False,False,False,True,-0.007396514885159523,0,"Transaction de -42.64€ chez amazoncom3k11j5zr3, de type Sale, catégorie Shopping"
2023-11-29,9/27/2023,PANERA BREAD #204922 O,Food & Drink,sale,-8.27,,2023-09-27,2023,9,39,27,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,panera bread 204922 o,0,0,very_large,1,False,False,False,True,0.5038388025840163,0,"Transaction de -8.27€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-11-29,11/17/2023,AMZN Mktp US*2820T0043,Shopping,sale,-22.67,,2023-11-16,2023,11,46,16,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,amzn mktp us2820t0043,0,0,medium,1,False,False,False,True,0.2896465252620456,0,"Transaction de -22.67€ chez amzn mktp us2820t0043, de type Sale, catégorie Shopping"
2023-11-29,9/26/2023,THE HONEST COMPANY  INC.,Shopping,sale,-11.87,,2023-09-25,2023,9,39,25,0,0,0,0,0.0,1.0,0.0,1.0,the honest company  inc,0,0,large,0,False,False,False,True,0.45029073325352365,0,"Transaction de -11.87€ chez the honest company  inc, de type Sale, catégorie Shopping"
2023-11-29,12/24/2023,BRAVO-DEERFIELD,Food & Drink,sale,-50.17,,2023-12-22,2023,12,51,22,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,bravodeerfield,0,0,small,1,False,False,False,True,-0.11940122656810669,0,"Transaction de -50.17€ chez bravodeerfield, de type Sale, catégorie Food & Drink"
2023-11-30,12/3/2023,AMZN Mktp US*CM6KZ0N93,Shopping,sale,-16.97,,2023-12-01,2023,12,48,1,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,amzn mktp uscm6kz0n93,0,0,large,1,False,False,False,True,0.374430968368659,0,"Transaction de -16.97€ chez amzn mktp uscm6kz0n93, de type Sale, catégorie Shopping"
2023-11-30,10/15/2023,DD DOORDASH TOMCHEE,Food & Drink,sale,-21.62,,2023-10-13,2023,10,41,13,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,dd doordash tomchee,0,0,medium,1,False,False,False,True,0.305264712150106,0,"Transaction de -21.62€ chez dd doordash tomchee, de type Sale, catégorie Food & Drink"
2023-11-30,11/29/2023,APPLE.COM/BILL,Shopping,sale,-2.99,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.5823759709354055,0,"Transaction de -2.99€ chez applecombill, de type Sale, catégorie Shopping"
2023-11-30,9/28/2023,MAINEVILLE CROSSING CA,Automotive,sale,-10.0,,2023-09-26,2023,9,39,26,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,maineville crossing ca,0,0,large,0,False,False,False,True,0.47810598037797397,0,"Transaction de -10.0€ chez maineville crossing ca, de type Sale, catégorie Automotive"
2023-11-30,11/30/2023,Tony's of Cincinnati,Food & Drink,sale,-192.62,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,tonys of cincinnati,0,0,small,1,False,False,False,True,-2.2382685810482954,0,"Transaction de -192.62€ chez tonys of cincinnati, de type Sale, catégorie Food & Drink"
2023-11-30,10/4/2023,DD DOORDASH WHITECAST,Food & Drink,sale,-35.94,,2023-10-03,2023,10,40,3,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,dd doordash whitecast,0,0,medium,1,False,False,False,True,0.09226239192436853,0,"Transaction de -35.94€ chez dd doordash whitecast, de type Sale, catégorie Food & Drink"
2023-11-30,9/27/2023,EB MAGGIANOS CINCINNA,Food & Drink,sale,-132.37,,2023-09-27,2023,9,39,27,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,eb maggianos cincinna,0,0,small,0,False,False,False,True,-1.3420821429476892,0,"Transaction de -132.37€ chez eb maggianos cincinna, de type Sale, catégorie Food & Drink"
2023-11-30,11/10/2023,SQ *HEATHER ROGERS LLC,Personal,sale,-179.22,,2023-11-09,2023,11,45,9,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,sq heather rogers llc,0,0,small,1,False,False,False,True,-2.0389507674292395,0,"Transaction de -179.22€ chez sq heather rogers llc, de type Sale, catégorie Personal"
2023-11-30,11/15/2023,TARGET        00024869,Shopping,return,11.15,,2023-11-14,2023,11,46,14,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,target        00024869,1,0,very_large,1,False,False,True,False,0.7927008876946183,0,"Transaction de 11.15€ chez target        00024869, de type Return, catégorie Shopping"
2023-12-01,10/27/2023,LUCY B GOODE LLC,Entertainment,sale,-25.0,,2023-10-25,2023,10,43,25,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,lucy b goode llc,0,0,medium,0,False,False,False,True,0.2549890248342545,0,"Transaction de -25.0€ chez lucy b goode llc, de type Sale, catégorie Entertainment"
2023-12-01,11/14/2023,KROGER,Groceries,sale,-35.31,,2023-11-13,2023,11,46,13,0,0,0,0,0.0,1.0,0.0,1.0,kroger,0,0,medium,1,False,False,False,True,0.10163330405720468,0,"Transaction de -35.31€ chez kroger, de type Sale, catégorie Groceries"
2023-12-01,11/16/2023,SPEEDWAY 01829 705 CORWIN,Gas,sale,-1.19,,2023-11-15,2023,11,46,15,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,speedway 01829 705 corwin,0,0,very_large,1,False,False,False,True,0.6091500056006518,0,"Transaction de -1.19€ chez speedway 01829 705 corwin, de type Sale, catégorie Gas"
2023-12-01,12/17/2023,SPEEDWAY 01829 705 CORWIN,Gas,sale,-33.21,,2023-12-16,2023,12,50,16,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,speedway 01829 705 corwin,0,0,medium,1,False,False,False,True,0.13286967783332543,0,"Transaction de -33.21€ chez speedway 01829 705 corwin, de type Sale, catégorie Gas"
2023-12-01,11/19/2023,AMZN Mktp US*A44N41PP3,Shopping,sale,-6.39,,2023-11-19,2023,11,46,19,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,amzn mktp usa44n41pp3,0,0,very_large,1,False,False,False,True,0.5318027943454957,0,"Transaction de -6.39€ chez amzn mktp usa44n41pp3, de type Sale, catégorie Shopping"
2023-12-01,10/22/2023,SQ *PHOENIX V CONDOMINIUM,Travel,sale,-55.0,,2023-10-21,2023,10,42,21,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,sq phoenix v condominium,0,0,small,1,False,False,False,True,-0.1912448862531843,0,"Transaction de -55.0€ chez sq phoenix v condominium, de type Sale, catégorie Travel"
2023-12-01,11/19/2023,LGC*DOORDASH GIFTCARD,Shopping,sale,-50.0,,2023-11-18,2023,11,46,18,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,lgcdoordash giftcard,0,0,small,1,False,False,False,True,-0.11687256773861118,0,"Transaction de -50.0€ chez lgcdoordash giftcard, de type Sale, catégorie Shopping"
2023-12-01,12/12/2023,AMZN Mktp US*FF3Y91853,Shopping,sale,-33.92,,2023-12-11,2023,12,50,11,0,0,0,0,0.0,1.0,0.0,1.0,amzn mktp usff3y91853,0,0,medium,1,False,False,False,True,0.12230880860425601,0,"Transaction de -33.92€ chez amzn mktp usff3y91853, de type Sale, catégorie Shopping"
2023-12-01,12/20/2023,DD DOORDASH PANDAEXPR,Food & Drink,sale,-19.49,,2023-12-19,2023,12,51,19,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,dd doordash pandaexpr,0,0,large,1,False,False,False,True,0.33694731983731413,0,"Transaction de -19.49€ chez dd doordash pandaexpr, de type Sale, catégorie Food & Drink"
2023-12-01,11/20/2023,SONIC DRIVE IN #2572,Food & Drink,sale,-9.08,,2023-11-19,2023,11,46,19,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,sonic drive in 2572,0,0,very_large,1,False,False,False,True,0.49179048698465544,0,"Transaction de -9.08€ chez sonic drive in 2572, de type Sale, catégorie Food & Drink"
2023-12-01,11/7/2023,KROGER,Groceries,sale,-165.5,,2023-11-05,2023,11,44,5,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.8348731254252508,0,"Transaction de -165.5€ chez kroger, de type Sale, catégorie Groceries"
2023-12-01,11/5/2023,TEXAS ROADHOUSE #2805,Food & Drink,sale,-96.98,,2023-11-04,2023,11,44,4,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,texas roadhouse 2805,0,0,small,1,False,False,False,True,-0.8156748725015405,0,"Transaction de -96.98€ chez texas roadhouse 2805, de type Sale, catégorie Food & Drink"
2023-12-01,10/27/2023,DA CAR WASH,Automotive,sale,-15.0,,2023-10-26,2023,10,43,26,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,da car wash,0,0,large,0,False,False,False,True,0.4037336618634008,0,"Transaction de -15.0€ chez da car wash, de type Sale, catégorie Automotive"
2023-12-01,10/18/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.98,,2023-10-18,2023,10,42,18,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4784034696520323,0,"Transaction de -9.98€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-12-01,11/30/2023,Tony's of Cincinnati,Food & Drink,sale,-192.62,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,tonys of cincinnati,0,0,small,1,False,False,False,True,-2.2382685810482954,0,"Transaction de -192.62€ chez tonys of cincinnati, de type Sale, catégorie Food & Drink"
2023-12-01,11/15/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.98,,2023-11-15,2023,11,46,15,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4784034696520323,0,"Transaction de -9.98€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-12-01,10/13/2023,KROGER,Groceries,sale,-168.28,,2023-10-11,2023,10,41,11,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.8762241345193535,0,"Transaction de -168.28€ chez kroger, de type Sale, catégorie Groceries"
2023-12-01,12/15/2023,KROGER FUEL 4383,Gas,sale,-37.47,,2023-12-14,2023,12,50,14,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,kroger fuel 4383,0,0,medium,1,False,False,False,True,0.06950446245890914,0,"Transaction de -37.47€ chez kroger fuel 4383, de type Sale, catégorie Gas"
2023-12-01,10/3/2023,KROGER FUEL 4426,Gas,sale,-47.03,,2023-10-02,2023,10,40,2,0,0,0,0,0.0,1.0,0.0,1.0,kroger fuel 4426,0,0,medium,1,False,False,False,True,-0.07269541054095476,0,"Transaction de -47.03€ chez kroger fuel 4426, de type Sale, catégorie Gas"
2023-12-01,12/19/2023,AMZN Mktp US*XH03X6583,Shopping,sale,-5.96,,2023-12-18,2023,12,51,18,0,0,0,0,0.0,1.0,0.0,1.0,amzn mktp usxh03x6583,0,0,very_large,0,False,False,False,True,0.538198813737749,0,"Transaction de -5.96€ chez amzn mktp usxh03x6583, de type Sale, catégorie Shopping"
2023-12-01,11/12/2023,Amazon.com*ZS59K2NO3,Shopping,sale,-4.26,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amazoncomzs59k2no3,0,0,very_large,1,False,False,False,True,0.5634854020327039,0,"Transaction de -4.26€ chez amazoncomzs59k2no3, de type Sale, catégorie Shopping"
2023-12-01,10/30/2023,Amazon.com*PB3V65LV3,Shopping,sale,-22.02,,2023-10-30,2023,10,44,30,0,0,0,0,0.0,1.0,0.0,1.0,amazoncompb3v65lv3,0,0,medium,1,False,False,False,True,0.2993149266689401,0,"Transaction de -22.02€ chez amazoncompb3v65lv3, de type Sale, catégorie Shopping"
2023-12-01,10/4/2023,LOVELAND KIDS CHILDCARE,Personal,sale,-305.0,,2023-10-02,2023,10,40,2,0,0,0,0,0.0,1.0,0.0,1.0,loveland kids childcare,0,0,small,1,False,False,False,True,-3.9098608119818414,1,"Transaction de -305.0€ chez loveland kids childcare, de type Sale, catégorie Personal"
2023-12-01,11/29/2023,APPLE.COM/BILL,Shopping,sale,-2.99,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.5823759709354055,0,"Transaction de -2.99€ chez applecombill, de type Sale, catégorie Shopping"
2023-12-01,11/28/2023,POPEYES 13914,Food & Drink,sale,-10.44,,2023-11-27,2023,11,48,27,0,0,0,0,0.0,1.0,0.0,1.0,popeyes 13914,0,0,large,1,False,False,False,True,0.4715612163486915,0,"Transaction de -10.44€ chez popeyes 13914, de type Sale, catégorie Food & Drink"
2023-12-01,12/10/2023,APPLE.COM/BILL,Shopping,sale,-10.64,,2023-12-08,2023,12,49,8,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,applecombill,0,0,large,1,False,False,False,True,0.4685863236081086,0,"Transaction de -10.64€ chez applecombill, de type Sale, catégorie Shopping"
2023-12-01,10/2/2023,UNITED DAIRY FARMERS,Gas,sale,-3.79,,2023-10-01,2023,10,39,1,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,united dairy farmers,0,0,very_large,1,False,False,False,True,0.5704763999730738,0,"Transaction de -3.79€ chez united dairy farmers, de type Sale, catégorie Gas"
2023-12-01,9/28/2023,FSP*FLEET FEET CINCINNATI,Shopping,sale,-172.48,,2023-09-27,2023,9,39,27,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,fspfleet feet cincinnati,0,0,small,1,False,False,False,True,-1.9386968820715949,0,"Transaction de -172.48€ chez fspfleet feet cincinnati, de type Sale, catégorie Shopping"
2023-12-01,12/19/2023,Amazon Kids+*RV4CY28E3,Shopping,sale,-5.33,,2023-12-18,2023,12,51,18,0,0,0,0,0.0,1.0,0.0,1.0,amazon kidsrv4cy28e3,0,0,very_large,0,False,False,False,True,0.5475697258705853,0,"Transaction de -5.33€ chez amazon kidsrv4cy28e3, de type Sale, catégorie Shopping"
2023-12-01,10/10/2023,COLONY 7 CINEMAS INC,Entertainment,sale,-18.21,,2023-10-09,2023,10,41,9,0,0,0,0,0.0,1.0,0.0,1.0,colony 7 cinemas inc,0,0,large,0,False,False,False,True,0.35598663337704484,0,"Transaction de -18.21€ chez colony 7 cinemas inc, de type Sale, catégorie Entertainment"
2023-12-01,10/16/2023,Amazon.com*TP6IQ7HX2,Shopping,sale,-6.39,,2023-10-16,2023,10,42,16,0,0,0,0,0.0,1.0,0.0,1.0,amazoncomtp6iq7hx2,0,0,very_large,0,False,False,False,True,0.5318027943454957,0,"Transaction de -6.39€ chez amazoncomtp6iq7hx2, de type Sale, catégorie Shopping"
2023-12-01,10/16/2023,DD DOORDASH CATCH-A-F,Food & Drink,sale,-41.92,,2023-10-15,2023,10,41,15,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,dd doordash catchaf,0,0,medium,1,False,False,False,True,0.0033130989809389924,0,"Transaction de -41.92€ chez dd doordash catchaf, de type Sale, catégorie Food & Drink"
2023-12-02,10/25/2023,SAVANNA,Food & Drink,sale,-49.25,,2023-10-24,2023,10,43,24,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,savanna,0,0,small,0,False,False,False,True,-0.1057167199614252,0,"Transaction de -49.25€ chez savanna, de type Sale, catégorie Food & Drink"
2023-12-02,10/29/2023,CIRCLE K # 04893,Gas,sale,-7.62,,2023-10-28,2023,10,43,28,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,circle k  04893,0,0,very_large,1,False,False,False,True,0.5135072039909108,0,"Transaction de -7.62€ chez circle k  04893, de type Sale, catégorie Gas"
2023-12-02,10/26/2023,FAT DADDYS ARCADE,Entertainment,sale,-50.0,,2023-10-24,2023,10,43,24,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,fat daddys arcade,0,0,small,1,False,False,False,True,-0.11687256773861118,0,"Transaction de -50.0€ chez fat daddys arcade, de type Sale, catégorie Entertainment"
2023-12-02,10/19/2023,DD DOORDASH CHICK-FIL,Food & Drink,sale,-35.79,,2023-10-18,2023,10,42,18,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,dd doordash chickfil,0,0,medium,1,False,False,False,True,0.0944935614798057,0,"Transaction de -35.79€ chez dd doordash chickfil, de type Sale, catégorie Food & Drink"
2023-12-02,10/25/2023,NAYAX VENDING 47,Food & Drink,sale,-5.5,,2023-10-24,2023,10,43,24,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,nayax vending 47,0,0,very_large,1,False,False,False,True,0.5450410670410898,0,"Transaction de -5.5€ chez nayax vending 47, de type Sale, catégorie Food & Drink"
2023-12-02,11/27/2023,AUNTIE ANNE'S OH123,Food & Drink,sale,-16.97,,2023-11-25,2023,11,47,25,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,auntie annes oh123,0,0,large,1,False,False,False,True,0.374430968368659,0,"Transaction de -16.97€ chez auntie annes oh123, de type Sale, catégorie Food & Drink"
2023-12-02,11/29/2023,SPI*DUKE-ENERGY,Bills & Utilities,sale,-190.27,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,spidukeenergy,0,0,small,1,False,False,False,True,-2.203313591346446,0,"Transaction de -190.27€ chez spidukeenergy, de type Sale, catégorie Bills & Utilities"
2023-12-02,11/14/2023,DisneyPLUS,Bills & Utilities,sale,-26.68,,2023-11-13,2023,11,46,13,0,0,0,0,0.0,1.0,0.0,1.0,disneyplus,0,0,medium,1,False,False,False,True,0.22999992581335796,0,"Transaction de -26.68€ chez disneyplus, de type Sale, catégorie Bills & Utilities"
2023-12-02,12/7/2023,USPS.COM POSTAL STORE,Shopping,sale,-41.25,,2023-12-06,2023,12,49,6,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,uspscom postal store,0,0,medium,0,False,False,False,True,0.013278989661891819,0,"Transaction de -41.25€ chez uspscom postal store, de type Sale, catégorie Shopping"
2023-12-02,11/1/2023,AMZN Mktp US*YP9BM8VZ3,Shopping,sale,-110.18,,2023-10-31,2023,10,44,31,0,1,0,1,0.7818314824680298,0.6234898018587336,0.0,1.0,amzn mktp usyp9bm8vz3,0,0,small,1,False,False,False,True,-1.0120177933800136,0,"Transaction de -110.18€ chez amzn mktp usyp9bm8vz3, de type Sale, catégorie Shopping"
2023-12-02,11/17/2023,CHIPOTLE 1667,Food & Drink,sale,-15.0,,2023-11-16,2023,11,46,16,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,chipotle 1667,0,0,large,1,False,False,False,True,0.4037336618634008,0,"Transaction de -15.0€ chez chipotle 1667, de type Sale, catégorie Food & Drink"
2023-12-02,11/12/2023,TARGET        00024869,Shopping,return,29.67,,2023-11-10,2023,11,45,10,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,target        00024869,1,1,very_large,1,False,False,True,False,1.0681759554725974,0,"Transaction de 29.67€ chez target        00024869, de type Return, catégorie Shopping"
2023-12-02,11/26/2023,Amazon.com,Shopping,return,12.27,,2023-11-24,2023,11,47,24,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,amazoncom,1,0,very_large,1,False,False,True,False,0.8093602870418828,0,"Transaction de 12.27€ chez amazoncom, de type Return, catégorie Shopping"
2023-12-02,12/17/2023,PANERA BREAD #204922 O,Food & Drink,sale,-10.08,,2023-12-16,2023,12,50,16,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4769160232817408,0,"Transaction de -10.08€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-12-02,12/19/2023,AMZN Mktp US*XH03X6583,Shopping,sale,-5.96,,2023-12-18,2023,12,51,18,0,0,0,0,0.0,1.0,0.0,1.0,amzn mktp usxh03x6583,0,0,very_large,0,False,False,False,True,0.538198813737749,0,"Transaction de -5.96€ chez amzn mktp usxh03x6583, de type Sale, catégorie Shopping"
2023-12-02,11/12/2023,AMZN Mktp US,Shopping,return,13.17,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amzn mktp us,1,0,very_large,1,False,False,True,False,0.8227473043745059,0,"Transaction de 13.17€ chez amzn mktp us, de type Return, catégorie Shopping"
2023-12-02,12/3/2023,Subway 2594,Food & Drink,sale,-12.96,,2023-12-02,2023,12,48,2,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,subway 2594,0,0,large,1,False,False,False,True,0.43407756781734663,0,"Transaction de -12.96€ chez subway 2594, de type Sale, catégorie Food & Drink"
2023-12-02,12/3/2023,AMZN Mktp US*5652R6JJ3,Shopping,sale,-10.66,,2023-12-01,2023,12,48,1,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,amzn mktp us5652r6jj3,0,0,large,0,False,False,False,True,0.4682888343340503,0,"Transaction de -10.66€ chez amzn mktp us5652r6jj3, de type Sale, catégorie Shopping"
2023-12-02,10/16/2023,LOVELY'S FARM MKT CAFE,Food & Drink,sale,-30.77,,2023-10-15,2023,10,41,15,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,lovelys farm mkt cafe,0,0,medium,0,False,False,False,True,0.1691633692684371,0,"Transaction de -30.77€ chez lovelys farm mkt cafe, de type Sale, catégorie Food & Drink"
2023-12-02,10/29/2023,DD DOORDASH RUBYSLIPP,Food & Drink,sale,-37.04,,2023-10-28,2023,10,43,28,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,dd doordash rubyslipp,0,0,medium,1,False,False,False,True,0.07590048185116241,0,"Transaction de -37.04€ chez dd doordash rubyslipp, de type Sale, catégorie Food & Drink"
2023-12-02,11/3/2023,KROGER FUEL 4426,Gas,sale,-46.11,,2023-11-02,2023,11,44,2,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,kroger fuel 4426,0,0,medium,1,False,False,False,True,-0.059010903934273266,0,"Transaction de -46.11€ chez kroger fuel 4426, de type Sale, catégorie Gas"
2023-12-03,10/15/2023,GRAETERS13,Food & Drink,sale,-12.45,,2023-10-12,2023,10,41,12,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,graeters13,0,0,large,1,False,False,False,True,0.4416635443058331,0,"Transaction de -12.45€ chez graeters13, de type Sale, catégorie Food & Drink"
2023-12-03,12/6/2023,LOVELAND KIDS CHILDCARE,Personal,sale,-305.0,,2023-12-05,2023,12,49,5,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,loveland kids childcare,0,0,small,1,False,False,False,True,-3.9098608119818414,1,"Transaction de -305.0€ chez loveland kids childcare, de type Sale, catégorie Personal"
2023-12-03,12/12/2023,MCDONALD'S F7033,Food & Drink,sale,-22.53,,2023-12-11,2023,12,50,11,0,0,0,0,0.0,1.0,0.0,1.0,mcdonalds f7033,0,0,medium,1,False,False,False,True,0.29172895018045364,0,"Transaction de -22.53€ chez mcdonalds f7033, de type Sale, catégorie Food & Drink"
2023-12-03,12/22/2023,ADVANCE AUTO PARTS #6919,Automotive,sale,-11.73,,2023-12-21,2023,12,51,21,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,advance auto parts 6919,0,0,large,0,False,False,False,True,0.45237315817193163,0,"Transaction de -11.73€ chez advance auto parts 6919, de type Sale, catégorie Automotive"
2023-12-03,9/24/2023,PANERA BREAD #204922 O,Food & Drink,sale,-10.41,,2023-09-24,2023,9,38,24,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.47200745025977897,0,"Transaction de -10.41€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-12-03,11/7/2023,KROGER 408,Groceries,sale,-20.72,,2023-11-06,2023,11,45,6,0,0,0,0,0.0,1.0,0.0,1.0,kroger 408,0,0,large,1,False,False,False,True,0.31865172948272913,0,"Transaction de -20.72€ chez kroger 408, de type Sale, catégorie Groceries"
2023-12-03,11/26/2023,ZAP*ZAPPOS.COM,Shopping,return,30.53,,2023-11-24,2023,11,47,24,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,zapzapposcom,1,1,very_large,1,False,False,True,False,1.0809679942571038,0,"Transaction de 30.53€ chez zapzapposcom, de type Return, catégorie Shopping"
2023-12-03,10/18/2023,BIG-BOY-LOVELAND-MILL #0169,Food & Drink,sale,-52.52,,2023-10-16,2023,10,42,16,0,0,0,0,0.0,1.0,0.0,1.0,bigboylovelandmill 0169,0,0,small,1,False,False,False,True,-0.15435621626995608,0,"Transaction de -52.52€ chez bigboylovelandmill 0169, de type Sale, catégorie Food & Drink"
2023-12-03,11/26/2023,KROGER,Groceries,sale,-71.34,,2023-11-25,2023,11,47,25,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-0.43429362315880937,0,"Transaction de -71.34€ chez kroger, de type Sale, catégorie Groceries"
2023-12-04,10/10/2023,SPEEDWAY 01829 705 CORWIN,Gas,sale,-48.77,,2023-10-09,2023,10,41,9,0,0,0,0,0.0,1.0,0.0,1.0,speedway 01829 705 corwin,0,0,small,1,False,False,False,True,-0.09857697738402624,0,"Transaction de -48.77€ chez speedway 01829 705 corwin, de type Sale, catégorie Gas"
2023-12-04,12/3/2023,Subway 2594,Food & Drink,sale,-12.96,,2023-12-02,2023,12,48,2,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,subway 2594,0,0,large,1,False,False,False,True,0.43407756781734663,0,"Transaction de -12.96€ chez subway 2594, de type Sale, catégorie Food & Drink"
2023-12-04,10/9/2023,APPLE.COM/BILL,Shopping,sale,-4.26,,2023-10-08,2023,10,40,8,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.5634854020327039,0,"Transaction de -4.26€ chez applecombill, de type Sale, catégorie Shopping"
2023-12-05,10/18/2023,APPLE.COM/BILL,Shopping,sale,-1.06,,2023-10-17,2023,10,42,17,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.6110836858820307,0,"Transaction de -1.06€ chez applecombill, de type Sale, catégorie Shopping"
